URL,Abstract
https://pubmed.ncbi.nlm.nih.gov/22338378/,"Introduction:Leksel Gamma Knife (LGK) radiosurgery is a safe and efficient therapeutic approach for vestibular schwannoma (VS) with low side effects. The goal of radiosurgery is not necessarily to cause significant tumour necrosis or to obtain a complete radiographic response, but to halt the tumour's growth permanently through its biological elimination. The 2 major aims of radiosurgery for VS are long-term tumour control and functional hearing preservation. The purpose of this study is to report our experience with LGK radiosurgery in the management of VS and to evaluate the hearing preservation rate after a minimum one-year follow-up.

Material and methods:Between January 2000 and January 2011, 415 patients with unilateral VS underwent LGK radiosurgery at the University Erasmus Hospital of Brussels. There were 349 patients with previously untreated VS (86 grade I, 96 grade II, 141 grade III, 9 grade IVa, 17 unknown grades, according to Koos) and 66 patients with post-operative residual tumour. All patients in our series underwent evaluation with high resolution neurodiagnostic imaging including computed tomography and magnetic resonance imaging, and clinical evaluation as well as audiological tests that included tonal and speech audiometries. The Gardner Robertson (GR) classification is used to report the results of this study. We identified 276 patients treated for VS with LGK, tested and retested with speech and tonal audiometries by the same team, and followed for a minimum of one year.

Results:Before LGK, 144 patients had serviceable (85 GR class I and 59 GR class II) hearing; 95 (65.97%) of these patients had preservation of serviceable hearing (Pure tone average < or = 50 db and Speech discrimination > or = 50%) at minimum one-year audiological follow-up. It was observed that 44 of the 85 GR class I patients (51.76%) maintained their level of audition and 66 of these (74.64%) preserved serviceable hearing. In the 34 patients with preradiosurgery non-serviceable hearing (GR class III-IV) 25 of these patients (73.52%) maintained their hearing. The tumour was stable or declining in size in 90.44% of cases.

Conclusion:LGK radiosurgery provides excellent tumour control in vestibular schwannomas and has low toxicity even after long-term follow-up."
https://pubmed.ncbi.nlm.nih.gov/30148803/,"Objective:There is a growing concern among the scientific community about the possible detrimental effects of signal levels used for eliciting vestibular evoked myogenic potentials (VEMPs) on hearing. A few recent studies showed temporary reduction in amplitude of otoacoustic emissions (OAE) after VEMP administration. Nonetheless, these studies used higher stimulus levels (133 and 130 dB peak equivalent sound pressure level [pe SPL]) than the ones often used (120 to 125 dB pe SPL) for clinical recording of VEMP. Therefore, it is not known whether these lower levels also have similar detrimental impact on hearing function. Hence, the present study aimed at investigating the effect of 500 Hz tone burst presented at 125 dB pe SPL on hearing functions.

Design:True experimental design, with an experimental and a control group, was used in this study. The study included 60 individuals with normal auditory and vestibular system. Of them, 30 underwent unilateral VEMP recording (group I) while the remaining 30 did not undergo VEMP testing (group II). Selection of participants to the groups was random. Pre- and post-VEMP assessments included pure-tone audiometry (250 to 16,000 Hz), distortion product OAE, and subjective symptoms. To simulate the time taken for VEMP testing in group I, participants in group II underwent these tests twice with a gap of 15 minutes.

Results:No participant experienced any subjective symptom after VEMP testing. There was no significant interear and intergroup difference in pure-tone thresholds and distortion product OAE amplitude before and after VEMP recording (p > 0.05). Furthermore, the response rate of cervical VEMP was 100% at stimulus intensity of 125 dB pe SPL.

Conclusions:Use of 500 Hz tone burst at 125 dB pe SPL does not cause any temporary or permanent changes in cochlear function and hearing, yet produces 100% response rate of cervical VEMP in normal-hearing young adults. Therefore, 125 dB pe SPL of 500 Hz tone burst is recommended as safe level for obtaining cervical VEMP without significantly losing out on its response rate, at least in normal-hearing young adults."
https://pubmed.ncbi.nlm.nih.gov/19784417/,"Benign paroxysmal positioning vertigo (BPPV) is considered as the most common vestibular disease.

Aim:to evaluate the age, gender, type and site of the lesion, association with other vestibular diseases, progression, and recurrence in these patients.

Material and method:A retrospective series study. Data from medical reports of BPPV patients examined in series during the past six years were analyzed.

Results:prevalences of BPPV were: at age 41-60 years (42.2 %); in females (62.8 %), wit nystagmus and positioning vertigo (81.3%); affecting the posterior canal (87%), unilateral (91.8 %), the right labyrinth (60.2%) - p<0.001). Due to canalithiasis (97.5%), idiopathic (74.8%), association with Menière's disease compared to other affections (55.4%); healing or recovery by means of the particle repositioning maneuver (77.9%); and possible recurrence (21.8% in a one-year follow-up period).

Conclusion:BPPV is characterized by its prevalence at age 41 to 60 years, in females, with nystagmus and positioning vertigo, involving mostly the posterior canal of the right labyrinth, associated with canalithiasis or idiopathic, associated with Menière's disease compared to other affections, healing or recovery by means of particle repositioning maneuver, and possible recurrence."
https://pubmed.ncbi.nlm.nih.gov/19645887/,"Vestibular neuritis (VN) is a sudden unilateral vestibular failure (UVF) with a variable course. Caloric hyporesponsiveness often persists, and it is largely unknown why patients with the same degree of hyporesponsiveness show different functional recovery. As the peripheral vestibular deficit alone does not seem to determine functional recovery, it was the aim of this study to elucidate whether structural (morphological) brain changes (1) contribute to central vestibular compensation, and (2) account for the variability of clinical recovery in VN. Structural global gray-matter volume (GMV) changes in 15 VN patients were compared with age-matched controls. Morphometric changes in multisensory vestibular cortices, which may be related to functional disability scores, were hypothesized. Patients were examined with neuro-otological tests and clinical scores to assess vestibular disability. Using voxel-based morphometry (VBM, SPM2), categorical comparison revealed GMV increase in patients' multisensory vestibular cortices [insula, inferior parietal lobe (IPL), superior temporal gyrus (STG)], cerebellum, and motion-sensitive areas in the middle temporal area (MT). GMV decrease was found in the midline pontomedullary junction. Simple regression analysis revealed (1) GMV increase in insula and retroinsular vestibular cortex and STG with improving clinically assessed vestibular deficits, and (2) GMV increase in insula vestibular cortex and STG with improving self-assessed vestibular impairment. For the first time, these data suggest structural cortical plasticity in multisensory vestibular-cortex areas in VN that are related to clinical vestibular function and vertigo. As increase of GMV was related to an improvement of vestibular function, structural alterations may be related to central vestibular compensation."
https://pubmed.ncbi.nlm.nih.gov/6781399/,"Optokinetic nystagmus was recorded and measured in 101 subjects comprising six diagnostic categories: 1) normal, screened for otologic disease, 2) chronic unilateral labyrinthectomy, 3) unilateral Menière's disease, 4) neurologically confirmed focal brainstem lesion, 5) brainstem-cerebellar syndrome, and 6) focal unilateral supratentorial lesion. For the OKN test, each subject looked at a translucent screen onto which a field of parallel black and white bars was back-projected. The array of bars could be projected vertically or horizontally to allow for study of nystagmus beating right and left or up and down. The speed of movement of the bars varied over a range from 20 to 140 degrees/sec of visual angle, in each axis for both directions. An analysis of the slow phase velocity of OKN indicated that patients with brainstem disease produced significantly lower eye speeds than did normal subjects or patients with chronic peripheral vestibular disease. The latter groups could not be distinguished. The responses of patients with cortical lesions fell midway between these two extremes and were significantly different from those of the brainstem group. Directional preponderance of nystagmus proved to be significantly related to the side of lesion for both the labyrinthine and cortical groups. However, the absolute value of the difference in slow phase velocity for nystagmus beating toward or away from the side of lesion was no greater than the difference between right and left-beating nystagmus in normal subjects. While the results provide statistical confirmation for the findings of earlier investigations, it is noted that for purposes of clinical diagnosis, the test is of value only in the context of the otoneurological test battery. Distribution of results for individuals in the various groups overlap considerably. The designation of a numerical cutoff for differential diagnosis leads to error rates far in excess of what may be confidently attributed to chance."
https://pubmed.ncbi.nlm.nih.gov/6591703/,"We have demonstrated abolition of OKAN in either horizontal direction with retention of caloric responses in 3 patients with unilateral brain stem infarcts. In one further patient with diffuse brain stem disease, we have been able to show bilateral loss of horizontal OKAN in the acute phase, with recovery during remission. These findings support the conclusion that the velocity storage mechanism or connections to it, are permanently disabled by unilateral medullary infarcts and may be temporarily disabled by demyelinating disease. Retention of caloric responses in the absence of OKAN would appear to be of assistance in the differential diagnosis between peripheral and central vestibular pathway lesions."
https://pubmed.ncbi.nlm.nih.gov/3872352/,"The horizontal optokinetic reflex (HOKR) and the horizontal vestibuloocular reflex (HVOR) were tested in 21 rabbits before and after unilateral lesions were made in the left cerebellar flocculus. The immediate effect, observed within 15 min following placement of a floccular lesion, was a conjugate nystagmus with the slow phase toward the side opposite to the lesion when the animal was placed in total darkness. This spontaneous nystagmus lasted from several hours to two days depending on the extent of damage to the flocculus. It was reversed in sign if the subjacent vestibular nuclei or vestibular nerve were damaged by the operation, and it was totally absent if the unilateral floccular lesions were made in rabbits that had been bilaterally labyrinthectomized. The spontaneous drift of the eyes observed immediately postoperatively caused a bias in measurement of the HVOR that was dependent on the frequency of vestibular stimulation. When measured 50 days postoperatively the HVOR had a normal gain and normal bias. When measured 50 days postoperatively the monocular HOKR (posteroanterior stimulation of the left eye) was significantly reduced in gain at stimulus velocities below 5 degrees/s. A quantitative anatomical analysis of the degeneration of inferior olivary neurons caused by lesions of the flocculus demonstrated contralateral cell loss of as much as 65% of the dorsal cap neuronal population. These data reveal a permanent deficit in the HOKR, but not the HVOR, following unilateral floccular lesions and are consistent with the idea that the flocculus contributes to the regulation of the low-velocity eye movements through the inhibitory modulation of the activity of the subjacent vestibular nuclei."
https://pubmed.ncbi.nlm.nih.gov/12616197/,"Objective:The study aimed to analyze the results of the intratympanic injection of gentamicin as a treatment option for patients with unilateral Meniere's disease who were refractory to medical treatment.

Study design:Prospective study in the setting of a tertiary care medical center.

Methods:Seventy-one patients with unilateral Meniere's disease according to 1995 American Academy of Otolaryngology-Head and Neck Surgery 1995 guidelines who had been unresponsive to medical therapy for at least 1 year were studied. Intratympanic injections of a prepared concentration of 27 mg/mL gentamicin were performed at weekly intervals until the development of symptoms and signs indicative of vestibular hypofunction in the treated ear. As the main outcome measure, the 1995 American Academy of Otolaryngology-Head and Neck Surgery criteria for reporting treatment outcome in Meniere's disease were used. The results of treatment were expressed in terms of control of vertigo, disability status (functional level and degree of overall impairment evaluated by the Dizziness Handicap Inventory and the University of California Los Angeles Dizziness Questionnaire), hearing level, and quantitative measurement of vestibular function.

Results:Vertigo was controlled in 83.1% of the 71 patients. Recurrence of vertigo spells after initially complete control was noted in 17 patients. In 13 of these patients, this was cured by another course of intratympanic injections of gentamicin. Functional level and measures of self-reported handicap were significantly and promptly lowered after treatment in the patients who attained control of vertigo. Hearing level as pure-tone average was unchanged 2 years after treatment, but hearing loss as a result of gentamicin injections occurred in 23 patients at the end of treatment and in 9 and 11 patients at 3 months and 2 years after the treatment, respectively. Vestibular function was kept normal or reduced in 49.3% of the patients, whereas in the rest of the patients vestibular areflexia was observed. Control of vertigo did not depend on the amount of vestibular damage.

Conclusions:Ending weekly intratympanic injections when clinical signs of vestibular deafferentation appear can control vertigo in the majority of patients, and it is a useful alternative, together with other surgical options, for the treatment of patients with Meniere's disease who do not respond to medical treatment."
https://pubmed.ncbi.nlm.nih.gov/37928144/,"A perilymphatic fistula (PLF) presents with abnormal traffic in the otic capsule, causing cochlear and vestibular symptoms. However, the mechanisms underlying symptom recurrence remain controversial. Herein, we report the case of a 27-year-old female who complained of hearing disturbance in her right ear and recurrent vertigo after sudden onset of hearing loss with vertigo. The caloric test revealed unilateral weakness in the right ear, and the video head impulse test (vHIT) showed decreased vestibulo-ocular reflex (VOR) gain. Contrast-enhanced magnetic resonance imaging (MRI) using hybrid of reversed image of positive endolymph signal and negative image of perilymph signal (HYDROPS) indicated a collapsed endolymphatic space. As the vestibular symptoms did not improve, an exploratory tympanotomy was performed on the right ear. Although perilymph leakage was not noted in the oval or round windows, both windows were sealed with connective tissue. The patient's vestibular symptoms rapidly improved after surgery, and postoperative contrast-enhanced MRI showed improvement in the collapsed endolymphatic space. Although the caloric test revealed unilateral weakness, the VOR gain on the vHIT improved to normal on the right side. Thus, these findings indicated that recurrent symptoms caused by PLF are associated with a collapsed endolymphatic space. We speculate that the collapsed endolymphatic space was due to a ruptured Reissner's membrane. We hypothesized that sealing the fistula would promote normalization of perilymph pressure. The ruptured Reissner's membrane may have been gradually repaired as vestibular symptoms improved. This case adds to the existing literature on the occurrence of the ""double-membrane break syndrome"". Collapse of the endolymph due to a ruptured Reissner's membrane may be the cause of PLF symptoms."
https://pubmed.ncbi.nlm.nih.gov/25096973/,"Purpose:Peripheral vestibular dysfunction following vestibular neuritis (VN) often persists but functional recovery of balance can be variable. The authors compared structural changes in the brain before and after post-VN compensation and related it to the functional recovery.

Methods:Nine patients diagnosed with unilateral VN were included. Brain MRI and clinical observation were performed within 2 days of acute VN diagnosis and were repeated 3 months after the first exam. Voxel-based morphometry (VBM) analysis for longitudinal data was performed using VBM8 toolbox running within SPM8. Changes in local grey matter volume (GMV) were examined using a paired t-test and clinical relevance was tested using correlation analyses with functional improvement.

Results:Significant increases in GMV were observed in the vestibular cortex, bilateral hippocampus, visual cortices and the cerebellum. GMV decreased in cerebellar regions, including the vermis, and in the prefrontal cortex. Increases in GMV in visual cortices and cerebellum were associated with the poorest recovery of balance, which might be explained by functional substitution.

Conclusions:The structural layout of vestibular compensation suggests that memory and motor planning are closely related to this process. Vision seems to be a major source of functional substitution, as has been previously demonstrated. This study, however, is the first longitudinal analysis of brain structural changes associated with recovery of balance following unilateral VN."
https://pubmed.ncbi.nlm.nih.gov/24355188/,"This study investigated the relationships between morphological changes in the vestibular aqueduct (VA) in different inner ear pathologies. Eighty-eight patients (34 males and 54 females, ranging from seven to 88 years of age; average age 49.2 years) with cochleovestibular disorders underwent temporal bone CT (with a 64-channel helical CT system according to temporal bone protocol parameters; 0.6 mm slice thickness, 0.6 mm collimation, bone reconstruction algorithm). All patients with cochleovestibular disorders who underwent temporal bone CT had been previously divided into six different suspected clinical classes: A) suspected pathology of the third window; B) suspected retrocochlear hearing loss; C) defined Ménière's disease; D) labyrinth lithiasis; E) recurrent vertigo. On CT images we analyzed the length, width and morphology of the VA, contact between the VA and the jugular bulb (JB), the thickness of the osseous capsule covering the semicircular canals, the pneumatization rate of the temporal bone and the diameter of the internal auditory canal. At the end of the diagnostic work-up all patients were grouped into six pathological classes, represented as follow: 1) benign paroxysmal positional vertigo (BPPV), 2) recurrent vertigo (RV), 3) enlarged vestibular aqueduct syndrome (EVAS), 4) sudden or progressive unilateral sensorineural hearing loss (SNHL), 5) superior semicircular canal dehiscence syndrome (SSCD), 6) recurrent vestibulocochlear symptoms in Ménière's disease. We evaluated 176 temporal bones in 88 patients. The VA was clearly visualized in 166/176 temporal bones; in ten ears the VA was not visualized. In 14 ears (11 patients, in three of whom bilaterally) we found an enlarged VA while in 31 ears the VA was significantly narrower. In 16 ears a dehiscence of the JB with the vestibular or cochlear aqueduct was noted. In all six patients with suspected EVAS we found a AV wider than 1.5 mm on CT scans; moreover CT identified four patients with large VA and ill-defined clinical symptoms. Most patients with BPPV (11 patients, Class 1) we did not find any VA abnormalities on CT scans, confirming the clinical diagnosis in ten patients; in the remaining patients we found an enlarged VA, not clinically suspected. In the RV class (eight patients, Class 2) we found three patients with negative CT scans, two patients with narrow aqueduct and subsequently reclassified as Ménière's disease patients, and three patients with ectasic JB dehiscence with the VA. In patients suffering from SNHL we found no statistically significant correlation with the morphological abnormalities. The clinical suspicion of SSCD was confirmed by CT in 11/13 patients (84.6 %); in addition another seven patients showed a thinning or dehiscence of the superior semicircular canals as the prevailing alteration on CT scans, and were reclassified in this group. Ménière's disease symptoms were correlated with a VA alteration in more than half of the cases; the most striking finding in this class was that the VA was significantly narrower (21 patients). Our study demonstrates that alterations of the VA morphology are not only related to EVAS but are also found in other inner ear pathologies such as Ménière's disease. Furthermore, MDCT may confirm the presence of correlations between the morphology of inner ear structures such as VA, semicircular canals or JB dehiscence, and alterations of vestibulocochlear function."
https://pubmed.ncbi.nlm.nih.gov/16900361/,"Transient whole-body surge (fore-aft) translation at 0.5 G peak acceleration was administered to six subjects with unilateral vestibular deafferentation (UVD), and eight age-matched controls. Subjects viewed eccentric targets to determine if linear vestibulo-ocular reflex (LVOR) asymmetry might lateralize otolith deficits. Eye rotation was measured using magnetic search coils. Immediately before surge, subjects viewed a luminous target 50 cm away, centered or displaced 10 degrees horizontally or vertically. The target was extinguished during randomly directed surges. LVOR gain relative to ideal velocity in subjects with UVD for the contralesional horizontally eccentric target (0.59 +/- 0.08, mean +/- SEM) did not differ significantly from normal (0.50 +/- 0.04), but gain for the ipsilesional eccentric target (0.35 +/- 0.02) was significantly less than normal (0.48 +/- 0.03, P < 0.05). Normal subjects had mean gain asymmetry for horizontally eccentric targets of 0.17 +/- 0.03, but asymmetry in UVD was significantly increased to 0.35 +/- 0.05 (P < 0.05). Four of six subjects with UVD had maximum gain asymmetry outside normal 95% confidence limits. Asymmetry did not correlate with UVD duration. Gain for 10 degrees vertically eccentric targets averaged 0.38 +/- 0.14 for subjects with UVD, insignificantly lower than the normal value of 0.75 +/- 0.15 (P > 0.05). Surge LVOR latency was symmetrical in UVD, and did not differ significantly from normal. There was no significant difference in response between dark and visible target conditions until 200 ms after surge onset. Chronic human UVD, on average, significantly impairs the surge LVOR for horizontally eccentric targets placed ipsilesionally, but this asymmetry is small relative to interindividual variation."
https://pubmed.ncbi.nlm.nih.gov/1670169/,"Postural control during stance was investigated using the EQUITEST system in 10 patients during recovery after an acute unilateral vestibular lesion and was compared to the time course of recovery of the static and dynamic vestibulo-ocular imbalance. During the acute phase the patients showed a characteristic pattern with normal upright stance as long as at least one accurate sensory input (visual or somatosensory) was provided and severe postural disturbances when they had to rely primarily on vestibular afferences. Both static vestibulo-ocular and vestibulo-spinal balance recovered very fast, showing basically normal results on postural testing within about 2 weeks after the lesion. Thereafter, no pathological pattern was detectable during postural testing even in patients with persistent complete unilateral vestibular lesions. Reflexive postural responses to unexpected rapid displacements of the support surface seemed not to be influenced by vestibular imbalance even in the acute phase of the lesion."
https://pubmed.ncbi.nlm.nih.gov/31640108/,"Introduction:Meniere's disease is a common chronic inner ear disease. Because the definitive pathogenesis is still unknown, there is currently no cure for this disorder. Semicircular canal plugging (SCP), first used to treat patients with intractable benign paroxysmal positional vertigo, has since been applied to patients with intractable peripheral vertigo. This study was aimed to explore the long-term efficacy of triple semicircular canal plugging (TSCP) in the treatment of intractable Meniere's disease (MD) so as to provide a new method in the framework of treatment with MD.

Methods:Three hundred and sixty-one unilateral MD patients, who were treated with TSCP in our hospital between Dec. 2010 and Sep. 2016, were recruited in this study for retrospective analysis. Vertigo control and auditory function were monitored during a period of two-year follow-up. Seventy three patients who were subjected to intratympanic gentamicin were selected as a control group. Pure tone audiometry, caloric test, vestibular evoked myogenic potential (VEMP) were performed in two-year follow-up.

Results:The total control rate of vertigo in TSCP group was 97.8% (353/361) in the two-year follow-up, with complete control rate of 80.3% (290/361) and substantial control rate of 17.5% (63/361). The rate of hearing loss was 26.3% (95/361). The total control rate of vertigo in intratympanic gentamicin group was 83.6% (61/73), with complete control rate of 63.0% (46/73) and substantial control rate of 20.5% (15/73). The rate of hearing loss was 24.7% (18/73). The vertigo control rate of TSCP was significantly higher than that of chemical labyrinthectomy(χ2 = 24.798, p < 0.05). There was no significant difference of hearing loss rate between two groups. (χ2 = 0.087, p > 0.05).

Conclusion:Triple semicircular canal plugging (TSCP), which can reduce vertiginous symptoms in patients with intractable Meniere's disease (MD), represents an effective therapy for this disorder. It might become a new important method in the framework of treatment with MD."
https://pubmed.ncbi.nlm.nih.gov/26004282/,"Conclusion:The effect of visual condition is more intense in the first trial response in normal subjects and patients and in last trial response only in patients. The first trial effect is more evident in compensated patients in the eyes open condition with any type of perturbation, and in non-compensated patients with the angular displacements in either visual condition.

Objective:The study of body reaction to FTR can help to understand the complex mechanisms involved in the postural response and to develop new therapies to improve stability and prevent falls in unilateral vestibular deficit (UVD). This work describes the adaptation effect and the visual influence on the postural response to repetitive balance perturbation stimulus in normal subjects, compensated, and uncompensated UVD patients.

Methods:The magnitude of displacement has been measured when the support surface is linearly or angularly displaced. The differences between results in the first and late trial, and the differences between the eyes open and eyes closed situation have been compared.

Results:Compensated patients recover the adaptation ability to unexpected changes on the support surface through visual preference mechanism. Not compensated patients present hypermetric postural response with greater instability in the eyes open and eyes closed situations."
https://pubmed.ncbi.nlm.nih.gov/10373697/,"1. We have recently shown that neurones in the rostral region of the medial vestibular nucleus (MVN) develop a sustained increase in their intrinsic excitability within 4 h of a lesion of the vestibular receptors of the ipsilateral inner ear. This increased excitability may be important in the rapid recovery of resting activity in these neurones during 'vestibular compensation', the behavioural recovery that follows unilateral vestibular deafferentation. In this study we investigated the role of the acute stress that normally accompanies the symptoms of unilateral labyrinthectomy (UL), and in particular the role of glucocorticoid receptors (GRs), in the development of the increase in excitability in the rostral MVN cells after UL in the rat. 2. The compensatory increase in intrinsic excitability (CIE) of MVN neurones failed to occur in animals that were labyrinthectomized under urethane anaesthesia and kept at a stable level of anaesthesia for either 4 or 6 h after UL, so that they did not experience the stress normally associated with the vestibular deafferentation syndrome. In these animals, 'mimicking' the stress response by administration of the synthetic GR agonist dexamethasone at the time of UL, restored and somewhat potentiated CIE in the MVN cells. Administration of dexamethasone in itself had no effect on the intrinsic excitability of MVN cells in sham-operated animals. 3. In animals that awoke after labyrinthectomy, and which therefore experienced the full range of oculomotor and postural symptoms of UL, there was a high level of Fos-like immunoreactivity in the paraventricular nucleus of the hypothalamus over 1.5-3 h post-UL, indicating a strong activation of the stress axis. 4. The GR antagonist RU38486 administered at the time of UL abolished CIE in the rostral MVN cells, and significantly delayed behavioural recovery as indicated by the persistence of circular walking. The mineralocorticoid receptor (MR) antagonist spironolactone administered at the time of UL had no effect. 5. Vestibular compensation thus involves a novel form of 'metaplasticity' in the adult brain, in which the increase in intrinsic excitability of rostral MVN cells and the initial behavioural recovery are dependent both on the vestibular deafferentation and on the activation of glucocorticoid receptors, during the acute behavioural stress response that follows UL. These findings help elucidate the beneficial effects of neuroactive steroids on vestibular plasticity in various species including man, while the lack of such an effect in the guinea-pig may be due to the significant differences in the physiology of the stress axis in that species."
https://pubmed.ncbi.nlm.nih.gov/24621149/,"Objectives:Since being approved in 2009, bilateral simultaneous cochlear implantation (CI) has been the standard treatment for children in the UK who meet the criteria for CI. The aim was to report surgical outcomes of bilateral CI in the UK.

Methods:Between January 2010 and December 2011, 14 UK CI centres collected data prospectively: demographics, aetiology, use of imaging, device type, surgery duration, use of intra-operative electrophysiology, length of stay, and post-operative complications.

Results:1397 CI procedures in 961 CI recipients were included; 436 bilateral simultaneous, 394 bilateral sequential, and 131 unilateral. The majority (85%) were congenitally deaf. The commonest causes of acquired deafness were meningitis and cytomegalovirus infection. The median age for congenitally deaf bilateral simultaneous CI was 2.2 years, mean surgical duration 4.5 hours. 6.3% surgeries were day case procedures. Eight cases (2.0%) of planned bilateral CI had unilateral surgery. The overall major complication rate was 1.6% (0.9% excluding device failures), including explantation due to infection (0.2%), cerebrospinal fluid leak (0.2%), and meningitis (0.1%). There were no permanent facial nerve palsies and no deaths. Sixty-two (6.5%) immediate minor complications included 12 (1.3%) children with significant vestibular impairment. The complication rate was similar following bilateral CI compared to sequential and unilateral CI, and is comparable to other published series.

Conclusion:This prospective multi-centre audit provides evidence that bilateral paediatric CI is a safe procedure in the UK, thus endorsing its role as a major therapeutic intervention in childhood deafness."
https://pubmed.ncbi.nlm.nih.gov/8164488/,"The doll's eye reflex represents the vestibulo-ocular reflex (VOR) elicited by high-acceleration head rotation. After complete unilateral vestibular lesions, the ipsilateral, horizontal doll's eye reflex is replaced by a series of ""catch-up"" saccades. These cause permanent symptoms of blurred vision and dizziness during ipsilateral turns. We compared normal controls and patients with complete surgical lesions or canal paresis of up to 9 years duration via electronystagmography (ENG) to determine the usefulness of the doll's eye test as a diagnostic test for complete vestibular lesions. This test was found to be more sensitive in diagnosis of such lesions than head-shaking nystagmus, rotatory directional preponderance, and spontaneous nystagmus. It is also useful to document VOR function in patients in whom caloric irrigation is contraindicated."
https://pubmed.ncbi.nlm.nih.gov/18814921/,"Objective:There is little information about audiologic and vestibular disorders in pediatric patients infected with the Human Immunodeficiency Virus type-1 (HIV-1). The aim of this study was to evaluate audiologic and vestibular disorders in a sample of HIV-1-infected children receiving Highly Active Antiretroviral Therapy.

Methods:Patients underwent pure tone audiometry, speech discrimination testing, auditory brainstem responses, electronystagmography, and rotatory testing. HIV-1 viral load and absolute CD4+ cell counts were registered.

Results:Twenty-three patients were included, aged 4.5 years (median, range 5 months to 16 years). Pure tone audiometry was carried out in 12 children over 4 years of age: 4 (33%) showed hearing loss, 2 were conductive. Auditory brainstem responses were measured in all 23 patients, suggesting conductive hearing loss in 6 and sensorineural hearing loss in 2. Most patients with conductive hearing loss had the antecedent of acute or chronic suppurative otitis media but with dry ears at the time of evaluation (p=0.003). Abnormal prolongations of interwave intervals in auditory brainstem responses were observed in 3 children (13%, 4 ears), an abnormal morphology in different components of auditory brainstem responses in 4 (17.4%, 7 ears), and abnormal amplitude patterns in 11 patients (48%, 17 ears). Vestibular tests were abnormal in all six patients tested, with asymmetries in caloric and rotatory tests. Although differences were not significant, in general, audiologic abnormalities were more frequent in patients with more prolonged HIV-1 infections, higher viral loads, or lower absolute CD4+ cell counts.

Conclusions:Conductive hearing loss associated with previous otitis media events, abnormalities in auditory brainstem responses suggesting disorders at different levels of the auditory pathways, and unilateral vestibular hyporeflexia were frequent findings in our sample of HIV-1-infected children under Highly Active Antiretroviral Therapy. These findings suggest that HIV-1-infected children should be submitted to audiologic and vestibular evaluation as early as possible in order to reduce their impact on the psychosocial development of these patients."
https://pubmed.ncbi.nlm.nih.gov/22990562/,"Objective:This paper aims to reveal the actual benefit of vestibular rehabilitation (VR) in patients with unilateral vestibular loss.

Patient and methods:Case report of a young female patient with acute unilateral vestibular loss due to facial nerve schwannoma developed above the internal auditory canal (IAC) from where it seems to have entered the IAC. Betahistine associated to VR treatment was recommended due to persisting imbalance after tumor removal. The benefit of the combined therapy was evaluated objectively (sensory organization test) and subjectively (questionnaires regarding self-perception of the deficit in quality of life).

Results:Both evaluations revealed great improvement in stability (SOT scores) as well as in health-related quality of life (HRQoL)--improvement of self-perception scores of disequilibrium in all questionnaires used.

Conclusions:Combined recommended treatment (betahistine and VR) improves HRQoL after acute unilateral vestibular loss. It reduces self-perceived disability and intensity of symptoms during usual activities."
https://pubmed.ncbi.nlm.nih.gov/16482980/,"One of the most recent and promising theoretical hypotheses for compensation of persistent asymmetry of dynamic vestibulo-ocular gain is sensory substitution. As a switch between oculomotor and vestibulo-ocular systems, saccadic eye movements are engaged in humans to compensate the angular displacement of the head towards the labyrinthine defective side thus preserving the foveal fixation of the target. This study focused on the possibility that saccadic eye movements might also compensate for the impaired vestibulo-spinal reflexes and force the postural system to a more effective control on upright stance and verified whether this sway-stabilizing effect could be applied to patients with vestibular disorders and balance dysfunction. In the first experiment, 27 patients with unilateral labyrinthine hypofunction, 24 patients with central vestibular disorders and 24 healthy volunteers were evaluated by static posturography in 3 different visual conditions: (a) eye open with fixation of a steady target, (b) eye closed, and (c) while performing horizontal visually-guided saccades. The percentage of individuals with a decreased body sway area during the oculomotor task was found to be higher in labyrinthine-defective patients as compared to those with central vestibular disorders and controls. In the second experiment, 46 patients with vestibular disorders both of central and peripheral origin, whose postural control improved by eye-tracking, as assessed by posturography, were later submitted to 12 consecutive training sessions based on repeated visually-guided saccades. Both the saccadic performances and postural control improved in all patients but a more pronounced effect was observed in those with peripheral vestibular disorders. Outcome of this rehabilitation technique was also corroborated by a general reduction of the perceived overall impairment from balance disorders as tested by a specific questionnaire."
